"Major category"	"Subcategory"	"Disease"	"Genetic defect"	"Inheritance"	"score_positive_total"	"VariantCounts.VRE"	"VariantCounts.ClnVar"	"OMIM ID"	"AlphaFold_URL"	"Uniprot"	"HPO IDs"	"HPO term"	"ICD9"	"ICD10"	"Associated features"	"B cell"	"T cell"	"Ig"	"Neutrophil"	"Inheritance detail"	"Major_category_original"	"GOF/DN details"	"T cell details"	"B cell details"	"Ig details"	"Neutrophil details"	"Other affected cells"	"score5.ClnVar"	"score4.ClnVar"	"score2.ClnVar"	"score0.ClnVar"	"score5.VRE"	"score4.VRE"	"score2.VRE"	"score0.VRE"	"min_prob"	"median_prob"	"max_prob"	"q1_prob"	"q3_prob"
"7. AID"	"3. Non-Inflammasome Related Conditions"	"PRAID"	"POMP"	"AD"	0	"0 / 0 / 15 / 0"	"8 / 2 / 121 / 112"	NA	"https://alphafold.ebi.ac.uk/entry/Q9Y244"	"Q9Y244"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Interferon signature, panniculitis, autoimmunity, lipodystrophy"	"low"	"low"	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	"Low CD8"	"Low"	NA	NA	NA	8	2	121	112	0	0	15	0	0	0	0	0	0
"7. AID"	"3. Non-Inflammasome Related Conditions"	"PRAAS- CANDLE"	"PSMB10"	"AR"	1	"1 / 0 / 3 / 0"	"16 / 0 / 34 / 14"	NA	"https://alphafold.ebi.ac.uk/entry/P40306"	"P40306"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Interferon signature, panniculitis, autoimmunity, lipodystrophy"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	NA	16	0	34	14	1	0	3	0	8.19958054498911e-10	8.19958054498911e-10	8.19958054498911e-10	8.19958054498911e-10	8.19958054498911e-10
"7. AID"	"3. Non-Inflammasome Related Conditions"	"PRAAS- CANDLE"	"PSMB4"	"AR"	1	"1 / 0 / 31 / 2"	"4 / 0 / 269 / 210"	NA	"https://alphafold.ebi.ac.uk/entry/P28070"	"P28070"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Interferon signature, panniculitis, autoimmunity, lipodystrophy"	NA	NA	NA	NA	"and"	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	NA	4	0	269	210	1	0	31	2	2.07376630877729e-06	2.07376630877729e-06	2.07376630877729e-06	2.07376630877729e-06	2.07376630877729e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"CANDLE (chronic atypical neutrophilic dermatitis with lipodystrophy)"	"PSMB8"	"AD"	4	"3 / 0 / 40 / 4"	"34 / 5 / 257 / 196"	"256040"	"https://alphafold.ebi.ac.uk/entry/P28062"	"P28062"	"HP:0001954; HP:0002721; HP:0012490"	"Recurrent fever; Immunodeficiency; Panniculitis"	695.18	"L98.2"	"Contractures, panniculitis, ICC, fevers"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	NA	34	5	257	196	3	0	40	4	2.117590259118e-06	3.17716637887679e-06	1.69439662787574e-05	2.11797654113046e-06	7.41316216165356e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"CANDLE (chronic atypical neutrophilic dermatitis with lipodystrophy)"	"PSMB8"	"AR"	4	"3 / 0 / 40 / 4"	"34 / 5 / 257 / 196"	"256040"	"https://alphafold.ebi.ac.uk/entry/P28062"	"P28062"	"HP:0001954; HP:0002721; HP:0012490"	"Recurrent fever; Immunodeficiency; Panniculitis"	695.18	"L98.2"	"Contractures, panniculitis, ICC, fevers"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	NA	34	5	257	196	3	0	40	4	2.117590259118e-06	3.17716637887679e-06	1.69439662787574e-05	2.11797654113046e-06	7.41316216165356e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"PRAAS -like condition"	"PSMB9"	"AR"	2	"1 / 1 / 3 / 3"	"2 / 0 / 40 / 23"	NA	"https://alphafold.ebi.ac.uk/entry/P28065"	"P28065"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Severe autoinflammatory phenotype (neonatal-onset fever, a chilblain-like skin rash, myositis"	NA	NA	"variable"	"mild pancytopenia"	NA	"7. Autoinflammatory Disorders"	NA	"Mild pancytopenia"	"Mild pancytopenia"	"Variable"	"Mild pancytopenia"	NA	2	0	40	23	1	1	3	3	6.57008639663612e-06	0.000101861543198318	0.000197153	5.42158147974771e-05	0.000149507271599159
"7. AID"	"3. Non-Inflammasome Related Conditions"	"PRAAS -like condition"	"PSMB9"	"AD"	2	"1 / 1 / 3 / 3"	"2 / 0 / 40 / 23"	NA	"https://alphafold.ebi.ac.uk/entry/P28065"	"P28065"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Severe autoinflammatory phenotype (neonatal-onset fever,  Immunodeficiency."	NA	NA	"variable"	"mild pancytopenia"	"and"	"7. Autoinflammatory Disorders"	NA	"Mild pancytopenia"	"Mild pancytopenia"	"Variable"	"Mild pancytopenia"	NA	2	0	40	23	1	1	3	3	6.57008639663612e-06	0.000101861543198318	0.000197153	5.42158147974771e-05	0.000149507271599159
"7. AID"	"3. Non-Inflammasome Related Conditions"	"PSMD12 disorder"	"PSMD12"	"AR"	NA	NA	"30 / 12 / 136 / 22"	NA	"https://alphafold.ebi.ac.uk/entry/O00232"	"O00232"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Interferon signature, autinfalmmation, neurodevlopmental disorder"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	NA	30	12	136	22	NA	NA	NA	NA	0	0	0	0	0
"7. AID"	"3. Non-Inflammasome Related Conditions"	"CANDLE (chronic atypical neutrophilic dermatitis with lipodystrophy)"	"PSMG2"	"AR"	0	"0 / 0 / 27 / 8"	"2 / 0 / 254 / 166"	"609702"	"https://alphafold.ebi.ac.uk/entry/Q969U7"	"Q969U7"	"HP:0002721; HP:0012490"	"Immunodeficiency; Panniculitis"	695.18	"L98.2"	"Panniculitis, lipodystrophy, autoimmune hemolytic anemia"	"normal"	"normal"	"normal"	"normal"	NA	"7. Autoinflammatory Disorders"	NA	"Normal"	"Normal"	"Normal"	"Normal"	NA	2	0	254	166	0	0	27	8	0	0	0	0	0
"7. AID"	"3. Non-Inflammasome Related Conditions"	"Pyogenic sterile arthritis, pyoderma gangrenosum, acne (PAPA) syndrome, hyperzincemia and hypercalprotectinemia"	"PSTPIP1"	"AD"	2	"1 / 0 / 111 / 20"	"10 / 0 / 744 / 732"	"604416"	"https://alphafold.ebi.ac.uk/entry/O43586"	"O43586"	"HP:0001954; HP:0002721"	"Recurrent fever; Immunodeficiency"	710.8	"M04.8"	"Destructive arthritis, inflammatory skin rash, myositis"	"normal"	"normal"	"normal"	"normal"	NA	"7. Autoinflammatory Disorders"	NA	"Normal"	"Normal"	"Normal"	"Normal"	"Hematopoietic tissues, upregulated in activated T-cells"	10	0	744	732	1	0	111	20	6.56732493153564e-06	6.56732493153564e-06	6.56732493153564e-06	6.56732493153564e-06	6.56732493153564e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"Cherubism"	"SH3BP2"	"AD"	3	"1 / 1 / 113 / 18"	"14 / 4 / 835 / 788"	"118400"	"https://alphafold.ebi.ac.uk/entry/P78314"	"P78314"	"HP:0000277; HP:0002721"	"Abnormal mandible morphology; Immunodeficiency"	710.8	"M04.8"	"Bone degeneration in jaws"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	"Stroma cells, bone cells"	14	4	835	788	1	1	113	18	6.56697991160845e-06	6.56697991160845e-06	6.56697991160845e-06	6.56697991160845e-06	6.56697991160845e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"SHARPIN deficiency"	"SHARPIN"	"AR"	NA	NA	"4 / 0 / 74 / 24"	NA	"https://alphafold.ebi.ac.uk/entry/Q9H0F6"	"Q9H0F6"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Arthritis, fever, colitis, amylopectinosis"	"low"	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	"Low"	NA	NA	"Impaired germinal centers"	4	0	74	24	NA	NA	NA	NA	0	0	0	0	0
"7. AID"	"3. Non-Inflammasome Related Conditions"	"Hyperpigmentation hypertrichosis, histiocytosis-lymphadenopathy plus syndrome SLC29A3 mutation"	"SLC29A3"	"AR"	12	"3 / 6 / 103 / 12"	"59 / 20 / 509 / 428"	"602782"	"https://alphafold.ebi.ac.uk/entry/Q9BZD2"	"Q9BZD2"	"HP:0000998; HP:0002721"	"Hypertrichosis; Immunodeficiency"	710.8	"M04.8"	"Hyperpigmentation, hypertrichosis, histiocytosis, lymphadenopathy , clinodactyly, short stature, red cell aplasia"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	"Leukocytes, bone cells"	59	20	509	428	3	6	103	12	3.74105603345122e-05	0.000112264516955422	0.00044900328136176	6.55069648315337e-05	0.000196487307305828
"7. AID"	"3. Non-Inflammasome Related Conditions"	"SYK disease"	"SYK"	"AD"	2	"1 / 1 / 5 / 2"	"2 / 4 / 48 / 48"	NA	"https://alphafold.ebi.ac.uk/entry/P43405"	"P43405"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Immune deficiency/recurrent infections, multi-organ inflammatory disease (colitis, arthritis, dermatitis), inflammation in multiple tissues (gut, skin, CNS, lung, liver). Diffuse large B cell lymphoma. High WBC counts, CRP"	NA	NA	"low"	NA	NA	"7. Autoinflammatory Disorders"	"GOF"	NA	NA	"Low IgG, IgM"	NA	NA	2	4	48	48	1	1	5	2	6.56879167077216e-06	6.56881083538608e-06	6.56883e-06	6.56880125307912e-06	6.56882041769304e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"TBK1 deficiency"	"TBK1"	"AR"	5	"1 / 1 / 51 / 11"	"106 / 38 / 498 / 410"	NA	"https://alphafold.ebi.ac.uk/entry/Q9UHD2"	"Q9UHD2"	"HP:0002721; HP:0003765"	"Immunodeficiency; Psoriasiform dermatitis"	710.8	"M04.8"	"Autoinflammation, delayed development"	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	NA	106	38	498	410	1	1	51	11	6.56870537385787e-06	6.56870537385787e-06	6.57748e-06	6.56870537385787e-06	6.57309268692893e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"A20 deficiency"	"TNFAIP3"	"AD"	2	"1 / 1 / 113 / 32"	"115 / 25 / 662 / 432"	"616744"	"https://alphafold.ebi.ac.uk/entry/P21580"	"P21580"	"HP:0002721; HP:0100533"	"Immunodeficiency; Inflammatory abnormality of the eye"	710.8	"M04.8"	"Arthralgia, mucosal ulcers, ocular inflammation "	NA	NA	NA	NA	NA	"7. Autoinflammatory Disorders"	NA	NA	NA	NA	NA	"Lymphocytes"	115	25	662	432	1	1	113	32	6.56741119218215e-06	6.56741119218215e-06	6.56741119218215e-06	6.56741119218215e-06	6.56741119218215e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"TNF receptor-associated periodic syndrome (TRAPS)"	"TNFRSF1A"	"AD"	3	"1 / 1 / 51 / 16"	"30 / 28 / 615 / 484"	"142680"	"https://alphafold.ebi.ac.uk/entry/P19438"	"P19438"	"HP:0001954; HP:0002721"	"Recurrent fever; Immunodeficiency"	710.8	"M04.8"	"Recurrent fever, serositis, rash, and ocular or joint inflammation"	"normal"	"normal"	"normal"	"normal"	NA	"7. Autoinflammatory Disorders"	NA	"Normal"	"Normal"	"Normal"	"Normal"	"PMNs, monocytes"	30	28	615	484	1	1	51	16	6.56801508016262e-06	6.56801508016262e-06	6.6065e-06	6.56801508016262e-06	6.58725754008131e-06
"7. AID"	"3. Non-Inflammasome Related Conditions"	"TRIM22"	"TRIM22"	"AR"	0	"0 / 0 / 3 / 0"	"0 / 0 / 64 / 34"	"606559"	"https://alphafold.ebi.ac.uk/entry/Q8IYM9"	"Q8IYM9"	"HP:0002037; HP:0002721"	"Inflammation of the large intestine; Immunodeficiency"	558.9	"K52.3"	"Granulomatous colitis"	"normal"	"normal"	"normal"	"normal"	NA	"7. Autoinflammatory Disorders"	NA	"Normal"	"Normal"	"Normal"	"Normal"	"Macrophages, intestinal epithelial cells"	0	0	64	34	0	0	3	0	0	0	0	0	0
"8. CD"	NA	"C1q deficiency due to defects in C1QA"	"C1QA"	"AR"	2	"1 / 1 / 29 / 3"	"16 / 6 / 140 / 118"	"120550"	"https://alphafold.ebi.ac.uk/entry/P02745"	"P02745"	"HP:0002718; HP:0002721; HP:0002725"	"Recurrent bacterial infections; Immunodeficiency; Systemic lupus erythematosus"	279.8	"D84.1"	"SLE, infections with encapsulated organisms"	"normal"	"normal"	"normal"	"normal"	NA	"8. Complement Deficiencies"	NA	"Normal"	"Normal"	"Normal"	"Normal"	NA	16	6	140	118	1	1	29	3	7.17857282556833e-08	7.17857282556833e-08	7.17857282556833e-08	7.17857282556833e-08	7.17857282556833e-08
"8. CD"	NA	"C1q deficiency due to defects in C1QB"	"C1QB"	"AR"	2	"2 / 0 / 21 / 3"	"4 / 8 / 146 / 114"	"120570"	"https://alphafold.ebi.ac.uk/entry/P02746"	"P02746"	"HP:0002718; HP:0002721; HP:0002725"	"Recurrent bacterial infections; Immunodeficiency; Systemic lupus erythematosus"	279.8	"D84.1"	"SLE, infections with encapsulated organisms"	"normal"	"normal"	"normal"	"normal"	NA	"8. Complement Deficiencies"	NA	"Normal"	"Normal"	"Normal"	"Normal"	NA	4	8	146	114	2	0	21	3	8.15766382582335e-08	1.63187391289088e-07	2.44798144319942e-07	1.22382014773661e-07	2.03992767804515e-07
